Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
38697,3942,240,1576,79,2294,249,71,1,0
38698,3942,240,1576,79,2294,249,71,1,0
38699,3942,240,1576,79,2294,249,71,1,0
38700,3942,240,1576,79,2294,249,71,1,0
38701,3942,240,1576,79,2294,249,71,1,0
38702,3942,240,1576,79,2294,249,71,1,0
38703,3942,240,1576,79,2294,249,71,1,0
38704,3942,240,1576,79,2294,249,71,1,0
38705,3942,240,1576,79,2294,249,71,1,0
38706,3942,240,1576,79,2294,249,71,1,0
38707,3942,240,1576,79,2294,249,71,1,0
38708,3942,240,1576,79,2294,249,71,1,0
38709,3942,240,1576,79,2294,249,71,1,0
38710,3942,240,1576,79,2294,249,71,1,0
38711,3944,240,1576,79,2294,249,71,1,0
38712,3944,240,1577,79,2294,249,71,1,0
38713,3943,240,1577,79,2295,249,71,1,0
38714,3943,240,1577,79,2295,249,71,1,0
38715,3943,240,1577,79,2295,249,71,1,0
38716,3943,240,1577,79,2295,249,71,1,0
38717,3943,240,1577,79,2295,249,71,1,0
38718,3943,240,1577,79,2295,249,71,1,0
38719,3943,240,1577,79,2295,249,71,1,0
38720,3943,240,1577,79,2295,249,71,1,0
38721,3944,240,1577,79,2295,249,71,1,0
38722,3944,240,1577,79,2295,249,71,1,0
38723,3944,240,1577,79,2295,249,71,1,0
38724,3944,240,1577,79,2295,249,71,1,0
38725,3944,240,1577,79,2295,249,71,1,0
38726,3944,240,1577,79,2295,249,71,1,0
38727,3944,240,1577,79,2295,249,71,1,0
38728,3944,240,1577,79,2295,249,71,1,0
38729,3944,240,1577,79,2295,249,71,1,0
38730,3944,240,1577,79,2295,249,71,1,0
38731,3944,240,1577,79,2295,249,71,1,0
38732,3944,240,1577,79,2295,249,71,1,0
38733,3943,240,1577,79,2295,249,71,1,0
38734,3943,240,1577,79,2295,249,71,1,0
38735,3943,240,1577,79,2295,249,71,1,0
38736,3943,240,1577,79,2295,249,71,1,0
38737,3943,240,1577,79,2295,249,71,1,0
38738,3943,240,1577,79,2295,249,71,1,0
38739,3944,240,1577,79,2296,249,71,1,0
38740,3944,240,1577,79,2296,249,71,1,0
38741,3944,240,1577,79,2296,249,71,1,0
38742,3944,240,1577,79,2296,249,71,1,0
38743,3944,240,1577,79,2296,249,71,1,0
38744,3944,240,1577,79,2296,249,71,1,0
38745,3944,240,1577,79,2296,249,71,1,0
38746,3944,240,1577,79,2296,249,71,1,0
38747,3944,240,1577,79,2296,249,71,1,0
38748,3944,240,1577,79,2296,249,71,1,0
38749,3944,240,1577,79,2296,249,71,1,0
38750,3944,240,1577,79,2296,249,71,1,0
38751,3945,240,1577,79,2297,249,71,1,0
38752,3945,240,1577,79,2297,249,71,1,0
38753,3946,240,1577,79,2297,249,71,1,0
38754,3946,240,1577,79,2297,249,71,1,0
38755,3946,240,1577,79,2297,249,71,1,0
38756,3946,240,1577,79,2297,249,71,1,0
38757,3946,240,1578,79,2297,249,71,1,0
38758,3946,240,1578,79,2297,249,71,1,0
38759,3946,240,1578,79,2297,249,71,1,0
38760,3946,240,1578,79,2297,249,71,1,0
38761,3946,240,1578,79,2297,249,71,1,0
38762,3946,240,1578,79,2297,249,71,1,0
38763,3946,240,1578,79,2297,249,71,1,0
38764,3946,240,1578,79,2297,249,71,1,0
38765,3946,240,1578,79,2297,249,71,1,0
38766,3946,240,1578,79,2297,249,71,1,0
38767,3946,240,1578,79,2297,249,71,1,0
38768,3946,240,1578,79,2297,249,71,1,0
38769,3946,240,1578,79,2297,249,71,1,0
38770,3946,240,1578,79,2297,249,71,1,0
38771,3946,240,1579,79,2297,249,71,1,0
38772,3946,240,1579,79,2297,249,71,1,0
38773,3946,240,1579,79,2297,249,71,1,0
38774,3946,240,1579,79,2297,249,71,1,0
38775,3946,240,1579,79,2297,249,71,1,0
38776,3946,240,1579,79,2297,249,71,1,0
38777,3946,240,1579,79,2297,249,71,1,0
38778,3946,241,1581,79,2297,249,71,1,0
38779,3946,241,1581,79,2297,249,71,1,0
38780,3946,241,1581,79,2297,249,71,1,0
38781,3946,241,1581,79,2297,249,71,1,0
38782,3946,241,1581,79,2297,249,71,1,0
38783,3946,241,1581,79,2297,249,71,1,0
38784,3946,241,1581,79,2297,249,71,1,0
38785,3946,241,1581,79,2297,249,71,1,0
38786,3947,241,1581,79,2298,249,71,1,0
38787,3947,241,1581,79,2298,249,71,1,0
38788,3947,241,1581,79,2298,249,71,1,0
38789,3946,241,1579,79,2297,249,71,1,0
38790,3946,241,1579,79,2297,249,71,1,0
38791,3946,241,1579,79,2297,249,71,1,0
38792,3946,241,1579,79,2297,249,71,1,0
38793,3946,241,1579,79,2297,249,71,1,0
38794,3947,241,1579,79,2298,249,71,1,0
38795,3947,241,1579,79,2298,249,71,1,0
38796,3946,241,1579,79,2297,249,71,1,0
38797,3946,241,1579,79,2297,249,71,1,0
38798,3946,241,1579,79,2297,249,71,1,0
38799,3946,241,1579,79,2297,249,71,1,0
38800,3946,241,1579,79,2297,249,71,1,0
38801,3946,241,1579,79,2297,249,71,1,0
38802,3947,241,1579,79,2297,249,71,1,0
38803,3947,241,1579,79,2297,249,71,1,0
38804,3947,241,1579,79,2297,249,71,1,0
38805,3947,241,1579,79,2297,249,71,1,0
38806,3947,241,1579,79,2297,249,71,1,0
38807,3947,241,1579,79,2297,249,71,1,0
38808,3947,241,1579,79,2297,249,71,1,0
38809,3947,241,1579,79,2297,249,71,1,0
38810,3947,241,1579,79,2297,249,71,1,0
38811,3947,241,1579,79,2297,249,71,1,0
38812,3947,241,1579,79,2297,249,71,1,0
38813,3947,241,1579,79,2297,249,71,1,0
38814,3947,241,1579,79,2297,249,71,1,0
38815,3946,241,1579,79,2297,249,71,1,0
38816,3946,241,1580,79,2296,249,71,1,0
38817,3946,241,1580,79,2296,249,71,1,0
38818,3946,241,1580,79,2296,249,71,1,0
38819,3947,241,1580,79,2296,249,71,1,0
38820,3947,241,1580,79,2296,249,71,1,0
38821,3947,241,1580,79,2296,249,71,1,0
38822,3947,241,1578,79,2296,249,71,1,0
38823,3947,241,1578,79,2296,249,71,1,0
38824,3947,241,1578,79,2296,249,71,1,0
38825,3947,241,1578,79,2296,249,71,1,0
38826,3947,241,1578,79,2296,249,71,1,0
38827,3947,241,1578,79,2296,249,71,1,0
38828,3946,241,1579,79,2296,249,71,1,0
38829,3946,241,1579,79,2296,249,71,1,0
38830,3946,241,1579,79,2296,249,71,1,0
38831,3946,241,1579,79,2296,249,71,1,0
38832,3946,241,1579,79,2296,249,71,1,0
38833,3946,241,1579,79,2296,249,71,1,0
38834,3946,241,1579,79,2296,249,71,1,0
38835,3947,241,1579,79,2297,249,71,1,0
38836,3946,241,1579,79,2296,249,71,1,0
38837,3946,241,1579,79,2296,249,71,1,0
38838,3946,241,1579,79,2296,249,71,1,0
38839,3946,241,1579,79,2296,249,71,1,0
38840,3947,241,1579,79,2297,249,71,1,0
38841,3947,242,1579,79,2297,249,71,1,0
38842,3947,242,1580,79,2297,249,71,1,0
38843,3947,242,1580,79,2297,249,71,1,0
38844,3947,242,1580,79,2297,249,71,1,0
38845,3947,242,1580,79,2297,249,71,1,0
38846,3947,242,1580,79,2297,249,71,1,0
38847,3947,242,1580,79,2297,249,71,1,0
38848,3947,242,1580,79,2297,249,71,1,0
38849,3947,242,1580,79,2297,249,71,1,0
38850,3947,242,1580,79,2297,249,71,1,0
38851,3947,242,1580,79,2297,249,71,1,0
38852,3947,242,1580,79,2297,249,71,1,0
38853,3947,242,1581,79,2297,249,71,1,0
38854,3947,242,1581,79,2297,249,71,1,0
38855,3947,242,1581,79,2297,249,71,1,0
38856,3947,242,1581,79,2297,249,71,1,0
38857,3947,242,1581,79,2297,249,71,1,0
38858,3947,242,1581,79,2297,249,71,1,0
38859,3947,242,1581,79,2297,249,71,1,0
38860,3947,242,1581,79,2297,249,71,1,0
38861,3947,242,1581,79,2297,249,71,1,0
38862,3947,242,1581,79,2297,249,71,1,0
38863,3947,242,1581,79,2297,249,71,1,0
38864,3947,242,1581,79,2297,249,71,1,0
38865,3947,242,1581,79,2297,249,71,1,0
38866,3947,242,1581,79,2297,249,71,1,0
38867,3947,242,1581,79,2297,249,71,1,0
38868,3947,242,1581,79,2297,249,71,1,0
38869,3947,242,1581,79,2297,249,71,1,0
38870,3947,242,1581,79,2297,249,71,1,0
38871,3947,242,1581,79,2297,249,71,1,0
38872,3947,242,1581,79,2297,249,71,1,0
38873,3947,242,1581,79,2297,249,71,1,0
38874,3947,242,1581,79,2297,249,71,1,0
38875,3947,242,1581,79,2297,249,71,1,0
38876,3947,242,1581,79,2297,249,71,1,0
38877,3947,242,1581,79,2297,249,71,1,0
38878,3947,242,1581,79,2297,249,71,1,0
38879,3947,242,1581,79,2297,249,71,1,0
38880,3947,242,1581,79,2297,249,71,1,0
38881,3947,242,1581,79,2297,249,71,1,0
38882,3947,242,1581,79,2297,249,71,1,0
38883,3948,242,1581,79,2297,249,71,1,0
38884,3948,242,1581,79,2297,249,71,1,0
38885,3948,242,1581,79,2297,249,71,1,0
38886,3948,242,1582,79,2297,249,71,1,0
38887,3948,242,1582,79,2297,249,71,1,0
38888,3948,242,1582,79,2297,249,71,1,0
38889,3948,242,1582,79,2297,249,71,1,0
38890,3948,242,1582,79,2297,249,71,1,0
38891,3948,242,1582,79,2297,249,71,1,0
38892,3948,242,1582,79,2297,249,71,1,0
38893,3948,242,1582,79,2297,249,71,1,0
38894,3948,242,1582,79,2297,249,71,1,0
38895,3948,242,1582,79,2297,249,71,1,0
38896,3948,242,1581,79,2297,249,71,1,0
38897,3948,242,1581,79,2297,249,71,1,0
38898,3948,242,1581,79,2297,249,71,1,0
38899,3948,242,1581,79,2297,249,71,1,0
38900,3948,242,1581,79,2297,249,71,1,0
38901,3948,242,1581,79,2297,249,71,1,0
38902,3948,242,1581,79,2297,249,71,1,0
38903,3947,242,1581,79,2297,249,71,1,0
38904,3947,242,1581,79,2297,249,71,1,0
38905,3947,242,1581,79,2297,249,71,1,0
38906,3947,242,1580,79,2296,249,71,1,0
38907,3947,242,1580,79,2296,249,71,1,0
38908,3947,242,1581,79,2296,249,71,1,0
38909,3948,242,1581,79,2297,249,71,1,0
38910,3948,242,1581,79,2297,249,71,1,0
38911,3950,242,1582,79,2299,249,71,1,0
38912,3950,242,1582,79,2299,249,71,1,0
38913,3950,242,1582,79,2299,249,71,1,0
38914,3950,242,1582,79,2299,249,71,1,0
38915,3950,242,1582,79,2299,249,71,1,0
38916,3950,242,1582,79,2299,249,71,1,0
38917,3949,242,1582,79,2299,249,71,1,0
38918,3949,242,1582,79,2299,249,71,1,0
38919,3950,242,1582,79,2300,249,71,1,0
38920,3950,242,1582,79,2300,249,71,1,0
38921,3950,242,1582,79,2300,249,71,1,0
38922,3950,242,1582,79,2300,249,71,1,0
38923,3950,242,1582,79,2300,249,71,1,0
38924,3950,242,1582,79,2300,249,71,1,0
38925,3948,242,1580,79,2298,249,71,1,0
38926,3948,242,1580,79,2298,249,71,1,0
38927,3948,242,1580,79,2298,249,71,1,0
38928,3948,242,1580,79,2298,249,71,1,0
38929,3948,242,1580,79,2298,249,71,1,0
38930,3948,242,1580,79,2298,249,71,1,0
38931,3948,242,1580,79,2298,249,71,1,0
38932,3948,242,1580,79,2298,249,71,1,0
38933,3948,242,1580,79,2298,249,71,1,0
38934,3948,242,1580,79,2298,249,71,1,0
38935,3948,242,1580,79,2298,249,71,1,0
38936,3948,242,1580,79,2298,249,71,1,0
38937,3948,242,1580,79,2298,249,71,1,0
38938,3948,242,1580,79,2298,249,71,1,0
38939,3948,242,1580,79,2298,249,71,1,0
38940,3948,242,1580,79,2298,249,71,1,0
38941,3948,242,1580,79,2298,249,71,1,0
38942,3948,242,1580,79,2298,249,71,1,0
38943,3948,242,1580,79,2298,249,71,1,0
38944,3949,242,1580,79,2298,249,71,1,0
38945,3948,242,1581,79,2298,249,71,1,0
38946,3948,242,1581,79,2298,249,71,1,0
38947,3948,242,1581,79,2298,249,71,1,0
38948,3948,242,1581,79,2298,249,71,1,0
38949,3948,242,1581,79,2298,249,71,1,0
38950,3948,242,1581,79,2298,249,71,1,0
38951,3948,242,1581,79,2298,249,71,1,0
38952,3948,242,1581,79,2298,249,71,1,0
38953,3948,242,1581,79,2298,249,71,1,0
38954,3948,242,1581,79,2298,249,71,1,0
38955,3949,242,1581,79,2299,249,71,1,0
38956,3949,242,1581,79,2299,249,71,1,0
38957,3949,242,1581,79,2299,249,71,1,0
38958,3949,242,1580,79,2299,249,71,1,0
38959,3949,242,1580,79,2299,249,71,1,0
38960,3949,242,1580,79,2299,249,71,1,0
38961,3949,242,1580,79,2299,249,71,1,0
38962,3949,242,1580,79,2299,249,71,1,0
38963,3949,242,1580,79,2299,249,71,1,0
38964,3949,242,1581,79,2299,249,71,1,0
38965,3949,242,1581,79,2299,249,71,1,0
38966,3947,242,1581,79,2299,249,71,1,0
38967,3947,242,1581,79,2299,249,71,1,0
38968,3947,242,1581,79,2299,249,71,1,0
38969,3947,242,1581,79,2299,249,71,1,0
38970,3947,242,1581,79,2299,249,71,1,0
38971,3947,242,1581,79,2299,249,71,1,0
38972,3947,242,1581,79,2299,249,71,1,0
38973,3947,242,1581,79,2299,249,71,1,0
38974,3947,242,1581,79,2299,248,71,1,0
38975,3947,242,1581,79,2299,248,71,1,0
38976,3947,242,1581,79,2299,248,71,1,0
38977,3947,242,1581,79,2299,248,71,1,0
38978,3947,242,1581,79,2299,248,71,1,0
38979,3947,242,1581,79,2299,248,71,1,0
38980,3947,242,1581,79,2299,248,71,1,0
38981,3947,242,1581,79,2299,248,71,1,0
38982,3947,242,1581,79,2299,248,71,1,0
38983,3947,242,1581,79,2299,248,71,1,0
38984,3947,242,1581,79,2299,248,71,1,0
38985,3947,242,1581,79,2299,248,71,1,0
38986,3947,242,1581,79,2299,248,71,1,0
38987,3947,242,1581,79,2299,248,71,1,0
38988,3947,242,1581,79,2299,248,71,1,0
38989,3947,242,1581,79,2299,248,71,1,0
38990,3947,242,1581,79,2299,248,71,1,0
38991,3947,242,1581,79,2299,248,71,1,0
38992,3947,242,1581,79,2299,248,71,1,0
38993,3947,242,1581,79,2299,248,71,1,0
38994,3947,242,1581,79,2299,248,71,1,0
38995,3947,242,1581,79,2299,247,71,1,0
38996,3947,242,1581,79,2299,247,71,1,0
38997,3947,242,1581,79,2299,247,71,1,0
38998,3947,242,1582,79,2299,247,71,1,0
38999,3947,242,1582,79,2299,247,71,1,0
39000,3947,242,1582,79,2299,248,71,1,0
39001,3947,242,1582,79,2299,248,71,1,0
39002,3947,242,1582,79,2299,248,71,1,0
39003,3947,242,1582,79,2299,248,71,1,0
39004,3947,242,1582,79,2299,248,71,1,0
39005,3947,242,1582,79,2299,248,71,1,0
39006,3947,242,1582,79,2299,248,71,1,0
39007,3947,242,1582,79,2299,248,71,1,0
39008,3947,242,1582,79,2299,248,71,1,0
39009,3947,242,1582,79,2299,248,71,1,0
39010,3947,242,1582,79,2299,248,71,1,0
39011,3948,242,1582,79,2299,248,71,1,0
39012,3948,242,1582,79,2299,248,71,1,0
39013,3948,242,1582,79,2299,248,71,1,0
39014,3948,242,1582,79,2299,248,71,1,0
39015,3948,242,1582,79,2299,248,71,1,0
39016,3948,242,1582,79,2299,248,71,1,0
39017,3948,242,1582,79,2299,248,71,1,0
39018,3948,242,1583,79,2299,248,71,1,0
39019,3948,242,1583,79,2299,248,71,1,0
39020,3948,242,1583,79,2299,248,71,1,0
39021,3948,242,1583,79,2299,248,71,1,0
39022,3948,242,1585,79,2299,248,71,1,0
39023,3948,242,1586,79,2299,248,71,1,0
39024,3948,242,1586,79,2299,248,71,1,0
39025,3949,242,1586,79,2300,248,71,1,0
39026,3949,242,1586,79,2301,248,71,1,0
39027,3949,242,1586,79,2301,248,71,1,0
39028,3949,242,1586,79,2301,248,71,1,0
39029,3949,242,1586,79,2301,248,71,1,0
39030,3949,242,1586,79,2302,248,71,1,0
39031,3949,242,1586,79,2302,248,71,1,0
39032,3949,242,1586,79,2302,248,71,1,0
39033,3949,242,1586,79,2302,248,71,1,0
39034,3949,242,1586,79,2302,249,71,1,0
39035,3949,242,1586,79,2302,249,71,1,0
39036,3949,242,1586,79,2302,249,71,1,0
39037,3949,242,1586,79,2302,249,71,1,0
39038,3949,242,1586,79,2302,249,71,1,0
39039,3949,242,1586,80,2302,249,71,1,0
39040,3949,242,1586,80,2302,249,71,1,0
39041,3949,242,1586,80,2302,249,71,1,0
39042,3949,242,1586,80,2303,249,71,1,0
39043,3949,242,1586,80,2303,249,71,1,0
39044,3949,242,1586,80,2303,249,71,1,0
39045,3949,242,1586,80,2303,249,71,1,0
39046,3949,242,1586,80,2303,249,71,1,0
39047,3949,242,1586,80,2303,249,71,1,0
39048,3949,242,1586,80,2303,249,71,1,0
39049,3949,242,1586,80,2303,249,71,1,0
39050,3949,242,1586,80,2303,249,71,1,0
39051,3949,242,1586,80,2303,249,71,1,0
39052,3949,242,1586,80,2303,249,71,1,0
39053,3949,242,1586,80,2303,249,71,1,0
39054,3949,242,1586,80,2303,249,71,1,0
39055,3949,242,1586,80,2303,249,71,1,0
39056,3949,242,1586,80,2303,249,71,1,0
39057,3949,242,1586,80,2303,249,71,1,0
39058,3952,242,1586,80,2307,249,71,1,0
39059,3952,242,1586,80,2307,249,71,1,0
39060,3945,242,1580,80,2301,249,71,1,0
39061,3945,242,1579,80,2301,249,71,1,0
39062,3945,242,1580,80,2301,249,71,1,0
39063,3945,242,1579,80,2301,249,71,1,0
39064,3945,242,1579,80,2301,249,71,1,0
39065,3945,242,1579,80,2301,249,71,1,0
39066,3945,242,1579,80,2301,249,71,1,0
39067,3945,242,1579,80,2301,249,71,1,0
39068,3945,242,1579,80,2301,249,71,1,0
39069,3945,242,1579,80,2300,249,71,1,0
39070,3945,242,1579,80,2300,249,71,1,0
39071,3945,242,1579,80,2300,249,71,1,0
39072,3945,242,1579,80,2300,249,71,1,0
39073,3946,242,1579,80,2301,249,71,1,0
39074,3947,242,1579,80,2301,249,71,1,0
39075,3947,242,1579,80,2301,249,71,1,0
39076,3947,242,1579,80,2301,249,71,1,0
39077,3947,242,1579,80,2301,249,71,1,0
39078,3947,242,1579,80,2301,249,71,1,0
39079,3947,242,1579,80,2301,249,71,1,0
39080,3947,242,1579,80,2301,249,71,1,0
39081,3947,242,1579,80,2301,249,71,1,0
39082,3947,242,1579,80,2301,249,71,1,0
39083,3947,242,1579,80,2301,249,71,1,0
39084,3947,242,1579,80,2301,249,71,1,0
39085,3947,242,1579,80,2301,249,71,1,0
39086,3947,242,1579,80,2301,249,71,1,0
39087,3947,242,1579,80,2301,249,71,1,0
39088,3947,242,1579,80,2301,249,71,1,0
39089,3947,242,1579,80,2301,249,71,1,0
39090,3947,242,1579,80,2301,249,71,1,0
39091,3948,242,1579,80,2301,249,71,1,0
39092,3948,242,1580,80,2301,249,71,1,0
39093,3948,242,1580,80,2301,249,71,1,0
39094,3948,242,1580,80,2301,249,71,1,0
39095,3948,242,1580,80,2301,250,71,1,0
39096,3948,242,1580,80,2301,250,71,1,0
39097,3948,242,1580,80,2301,250,71,1,0
39098,3948,242,1580,80,2301,250,71,1,0
39099,3948,242,1580,80,2301,250,71,1,0
39100,3948,242,1580,80,2301,250,71,1,0
39101,3948,242,1580,80,2301,250,71,1,0
39102,3947,242,1580,80,2301,250,71,1,0
39103,3947,242,1580,80,2301,250,71,1,0
39104,3947,242,1580,80,2301,250,71,1,0
39105,3947,242,1581,80,2301,250,71,1,0
39106,3947,242,1581,80,2301,250,71,1,0
39107,3948,242,1581,80,2302,250,71,1,0
39108,3948,242,1581,80,2302,250,71,1,0
39109,3948,242,1581,80,2302,250,71,1,0
39110,3948,242,1581,80,2302,250,71,1,0
39111,3948,242,1581,80,2302,250,71,1,0
39112,3948,242,1581,80,2302,250,71,1,0
39113,3948,242,1581,80,2302,250,71,1,0
39114,3948,242,1581,80,2302,250,71,1,0
39115,3948,242,1581,80,2302,250,71,1,0
39116,3948,242,1581,80,2302,250,71,1,0
39117,3948,242,1581,80,2302,250,71,1,0
39118,3948,242,1581,80,2302,250,71,1,0
39119,3948,242,1581,80,2302,250,71,1,0
39120,3948,242,1581,80,2302,250,71,1,0
39121,3949,242,1581,80,2303,250,71,1,0
39122,3949,242,1581,80,2303,250,71,1,0
39123,3949,242,1581,80,2303,250,71,1,0
39124,3949,242,1581,80,2303,250,71,1,0
39125,3949,242,1581,80,2303,250,71,1,0
39126,3949,242,1582,80,2303,250,71,1,0
39127,3949,242,1582,80,2303,250,71,1,0
39128,3949,242,1582,80,2303,250,71,1,0
39129,3949,242,1582,80,2303,250,71,1,0
39130,3949,242,1582,80,2303,250,71,1,0
39131,3949,242,1582,80,2303,250,71,1,0
39132,3949,242,1582,80,2303,250,71,1,0
39133,3949,242,1582,80,2303,250,71,1,0
39134,3949,242,1582,80,2303,250,71,1,0
39135,3950,242,1582,80,2304,250,71,1,0
39136,3950,242,1582,80,2304,250,71,1,0
39137,3950,242,1582,80,2304,250,71,1,0
39138,3950,242,1583,80,2304,250,71,1,0
39139,3950,242,1582,80,2304,250,71,1,0
39140,3950,242,1582,80,2304,250,71,1,0
39141,3950,242,1582,80,2304,250,71,1,0
39142,3950,242,1582,80,2304,250,71,1,0
39143,3957,242,1584,81,2309,251,71,1,0
39144,3960,242,1584,81,2311,251,71,1,0
39145,3970,242,1586,81,2315,252,71,1,0
39146,3970,242,1586,81,2315,252,71,1,0
39147,3970,242,1586,81,2315,252,71,1,0
39148,3970,242,1586,81,2315,252,71,1,0
39149,3973,242,1586,81,2316,252,71,1,0
39150,3973,242,1586,81,2316,251,71,1,0
39151,3973,242,1586,81,2316,251,71,1,0
39152,3973,242,1586,81,2316,251,71,1,0
39153,3973,242,1586,81,2316,251,71,1,0
39154,3974,242,1586,81,2316,251,71,1,0
39155,3974,242,1586,81,2316,251,71,1,0
39156,3974,242,1586,81,2316,251,71,1,0
39157,3974,242,1586,81,2316,251,71,1,0
39158,3974,242,1586,81,2316,251,71,1,0
39159,3974,242,1586,81,2316,251,71,1,0
39160,3974,243,1586,81,2316,251,71,1,0
39161,3975,243,1586,81,2317,251,71,1,0
39162,3975,243,1586,81,2317,251,71,1,0
39163,3975,243,1586,81,2317,251,71,1,0
39164,3975,243,1586,81,2317,251,71,1,0
39165,3975,243,1586,81,2317,251,71,1,0
39166,3975,243,1586,81,2317,251,71,1,0
39167,3975,243,1586,81,2317,251,71,1,0
39168,3975,243,1586,81,2317,251,71,1,0
39169,3975,243,1586,81,2317,251,71,1,0
39170,3975,243,1586,81,2317,251,71,1,0
39171,3975,243,1586,81,2317,251,71,1,0
39172,3975,243,1585,81,2317,252,71,1,0
39173,3976,243,1585,81,2317,252,71,1,0
39174,3976,243,1585,81,2318,252,71,1,0
39175,3976,243,1585,81,2318,252,71,1,0
39176,3976,243,1585,81,2318,252,71,1,0
39177,3976,243,1585,81,2318,252,71,1,0
39178,3976,243,1585,81,2318,252,71,1,0
39179,3977,243,1585,81,2319,252,71,1,0
39180,3977,243,1586,81,2319,252,71,1,0
39181,3977,243,1586,81,2319,252,71,1,0
39182,3977,243,1586,81,2319,252,71,1,0
39183,3977,243,1586,81,2319,252,71,1,0
39184,3977,243,1586,81,2319,252,71,1,0
39185,3977,243,1586,81,2319,252,71,1,0
39186,3981,243,1586,81,2322,252,71,1,0
39187,3981,243,1586,81,2322,252,71,1,0
39188,3981,243,1586,81,2322,252,71,1,0
39189,3981,243,1586,81,2322,252,71,1,0
39190,3981,243,1586,81,2322,253,71,1,0
39191,3981,243,1586,81,2322,253,71,1,0
39192,3981,243,1586,81,2322,253,71,1,0
39193,3981,243,1586,81,2322,253,71,1,0
39194,3981,243,1586,81,2322,253,71,1,0
39195,3981,243,1586,81,2322,253,71,1,0
39196,3981,243,1586,81,2322,253,71,1,0
39197,3981,243,1586,81,2322,253,71,1,0
39198,3981,243,1586,81,2322,253,71,1,0
39199,3981,243,1586,81,2322,253,71,1,0
39200,3981,243,1586,81,2322,253,71,1,0
39201,3981,243,1586,81,2322,253,71,1,0
39202,3981,243,1586,81,2322,253,71,1,0
39203,3981,243,1586,81,2322,253,71,1,0
39204,3981,243,1586,81,2322,253,71,1,0
39205,3981,243,1586,81,2322,253,71,1,0
39206,3981,243,1586,81,2322,253,71,1,0
39207,3981,243,1586,81,2322,253,71,1,0
39208,3981,243,1586,81,2322,253,71,1,0
39209,3981,243,1586,81,2322,253,71,1,0
39210,3981,243,1586,81,2322,253,71,1,0
39211,3981,243,1586,81,2322,253,71,1,0
39212,3981,243,1586,81,2322,253,71,1,0
39213,3981,243,1586,81,2322,253,71,1,0
39214,3981,243,1587,81,2322,253,71,1,0
39215,3981,243,1587,81,2322,253,71,1,0
39216,3981,243,1587,81,2323,253,71,1,0
39217,3981,243,1587,81,2323,253,71,1,0
39218,3981,243,1587,81,2323,253,71,1,0
39219,3981,243,1587,81,2323,253,71,1,0
39220,3981,243,1587,81,2323,253,71,1,0
39221,3981,243,1587,81,2323,253,71,1,0
39222,3982,243,1588,81,2324,253,71,1,0
39223,3981,243,1587,81,2323,253,71,1,0
39224,3981,243,1587,81,2323,253,71,1,0
39225,3981,243,1587,81,2323,253,71,1,0
39226,3982,243,1587,81,2324,253,71,1,0
39227,3982,243,1587,81,2324,253,71,1,0
39228,3984,243,1589,81,2326,253,71,1,0
39229,3984,243,1589,81,2326,253,71,1,0
39230,3984,243,1589,81,2326,253,71,1,0
39231,3984,243,1589,81,2326,253,71,1,0
39232,3984,243,1589,81,2326,253,71,1,0
39233,3984,243,1589,81,2326,253,71,1,0
39234,3984,243,1589,81,2326,253,71,1,0
39235,3984,243,1589,81,2326,253,71,1,0
39236,3984,243,1589,81,2326,253,71,1,0
39237,3984,243,1589,81,2326,253,71,1,0
39238,3984,243,1589,81,2326,253,71,1,0
39239,3984,243,1589,81,2326,253,71,1,0
39240,3984,243,1589,81,2326,253,71,1,0
39241,3984,243,1589,81,2326,253,71,1,0
39242,3984,243,1589,81,2326,253,71,1,0
39243,3984,243,1589,81,2326,253,71,1,0
39244,3984,243,1589,81,2326,253,71,1,0
39245,3984,243,1589,81,2326,253,71,1,0
39246,3984,243,1589,81,2326,253,71,1,0
39247,3984,243,1589,81,2326,253,71,1,0
39248,3988,243,1591,81,2327,253,71,1,0
39249,3988,243,1591,81,2327,253,71,1,0
39250,3988,243,1591,81,2327,253,71,1,0
39251,3988,243,1591,81,2327,253,71,1,0
39252,3988,243,1591,81,2327,253,71,1,0
39253,3988,243,1591,81,2327,253,71,1,0
39254,3988,243,1591,81,2327,253,71,1,0
39255,3988,243,1591,81,2327,253,71,1,0
39256,3988,243,1591,81,2327,253,71,1,0
39257,3988,243,1591,81,2327,253,71,1,0
39258,3988,243,1591,81,2327,253,71,1,0
39259,3988,243,1591,81,2328,253,71,1,0
39260,3988,243,1591,81,2328,253,71,1,0
39261,3988,243,1591,81,2328,253,71,1,0
39262,3988,243,1591,81,2328,253,71,1,0
39263,3988,243,1591,81,2328,253,71,1,0
39264,3988,243,1591,81,2328,253,71,1,0
39265,3988,243,1591,81,2328,253,71,1,0
39266,3988,243,1592,81,2328,253,71,1,0
39267,3988,243,1592,81,2328,253,71,1,0
39268,3988,243,1592,81,2328,253,71,1,0
39269,3988,243,1592,81,2328,253,71,1,0
39270,3988,243,1592,81,2328,253,71,1,0
39271,3988,243,1592,81,2328,253,71,1,0
